source_file,sheet,row,key,value_1,value_2,value_3,value_4
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,241,Last Executed,07/11/2026 19:29:31,,,
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,242,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,243,Execution Time,00:00:00:15,,,
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,244,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,246,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,247,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,248,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,249,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,250,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,251,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,252,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,253,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,254,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,255,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,256,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,257,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,258,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,259,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,260,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,261,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,262,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,263,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,264,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,265,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,266,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,267,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,268,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,269,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,270,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,271,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,272,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,273,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,274,Compensation,NA,,,
S输出特性曲线\vds-id#S-60K.xlsx,S3-60K,275,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,281,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,282,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,283,Speed,Normal,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,284,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,285,Hold Time,0,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,286,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,287,Last Executed,07/11/2026 19:28:29,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,288,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,289,Execution Time,00:00:00:16,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,290,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,292,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,293,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,294,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,295,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,296,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,297,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,298,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,299,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,300,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,301,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,302,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,303,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,304,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,305,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,306,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,307,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,308,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,309,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,310,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,311,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,312,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,313,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,314,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,315,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,316,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,317,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,318,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,319,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,320,Compensation,NA,,,
S输出特性曲线\vds-id#S-60K.xlsx,S2-60K,321,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,327,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,328,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,329,Speed,Normal,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,330,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,331,Hold Time,0,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,332,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,333,Last Executed,07/11/2026 19:25:41,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,334,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,335,Execution Time,00:00:00:17,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,336,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,338,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,339,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,340,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,341,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,342,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,343,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,344,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,345,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,346,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,347,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,348,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,349,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,350,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,351,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,352,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,353,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,354,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,355,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,356,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,357,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,358,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,359,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,360,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,361,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,362,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,363,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,364,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,365,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,366,Compensation,NA,,,
S输出特性曲线\vds-id#S-60K.xlsx,S1-60K,367,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,5,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,6,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,7,Speed,Normal,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,8,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,9,Hold Time,0,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,10,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,11,Last Executed,07/11/2026 15:49:21,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,12,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,13,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,14,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,16,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,17,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,18,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,19,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,20,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,21,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,22,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,23,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,24,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,25,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,26,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,27,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,28,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,30,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,31,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,33,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,34,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,36,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,37,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,38,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,39,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,40,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,41,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,42,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,43,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,44,Compensation,NA,,,
T输出特性曲线\vds-id#T-0K.xlsx,T3-0k,45,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,51,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,52,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,53,Speed,Normal,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,54,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,55,Hold Time,0,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,56,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,57,Last Executed,07/11/2026 15:47:45,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,58,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,59,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,60,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,62,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,63,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,64,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,65,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,66,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,67,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,68,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,69,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,70,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,71,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,72,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,73,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,74,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,75,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,76,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,77,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,78,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,79,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,80,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,81,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,82,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,83,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,84,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,85,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,86,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,87,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,88,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,89,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,90,Compensation,NA,,,
T输出特性曲线\vds-id#T-0K.xlsx,T2-0k,91,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,97,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,98,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,99,Speed,Normal,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,100,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,101,Hold Time,0,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,102,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,103,Last Executed,07/11/2026 15:45:50,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,104,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,105,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,106,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,108,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,109,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,110,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,111,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,112,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,113,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,114,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,115,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,116,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,117,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,118,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,119,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,120,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,121,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,122,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,123,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,124,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,125,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,126,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,127,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,128,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,129,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,130,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,131,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,132,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,133,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,134,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,135,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,136,Compensation,NA,,,
T输出特性曲线\vds-id#T-0K.xlsx,T1-0k,137,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,5,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,6,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,7,Speed,Normal,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,8,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,9,Hold Time,0,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,10,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,11,Last Executed,07/11/2026 17:05:44,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,12,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,13,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,14,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,16,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,17,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,18,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,19,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,20,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,21,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,22,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,23,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,24,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,25,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,26,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,27,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,28,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,30,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,31,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,33,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,34,Pulse Off Time,N/A,N/A,N/A,N/A
