source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,GateV,GM,IDLIN,VT
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,103,4.93376728361028e-11,-8.89999961853027,8.90817352300215e-11,-0.510196577221442,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,104,5.02284880354864e-11,-8.85000038146973,1.78165758470449e-11,-0.506325129276889,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,105,5.05678277029631e-11,-8.80000019073486,6.78676746007031e-12,-0.502453607489199,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,106,5.28584953585209e-11,-8.75,4.58131783477509e-11,-0.49858208570151,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,107,5.37493383134802e-11,-8.69999980926514,1.78167911335201e-11,-0.494710563913821,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,108,5.80336889655086e-11,-8.64999961853027,8.56866861718021e-11,-0.490839042126131,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,109,6.11303785369444e-11,-8.60000038146973,6.19347364777939e-11,-0.486967594181578,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,110,6.49057196877578e-11,-8.55000019073486,7.55065349816967e-11,-0.483096072393889,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,111,6.74084676965947e-11,-8.5,5.00547692329462e-11,-0.479224550606199,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,112,7.00809132947455e-11,-8.44999980926514,5.34487080723761e-11,-0.47535302881851,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,113,7.50440543040298e-11,-8.39999961853027,9.92624415295217e-11,-0.471481507030821,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,114,8.03040967056745e-11,-8.35000038146973,1.05202453294937e-10,-0.467610059086268,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,115,8.37400704334357e-11,-8.30000019073486,6.87192124122316e-11,-0.463738537298578,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,116,9.05696351249929e-11,-8.25,1.36590772778698e-10,-0.459867015510889,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,117,9.40904854029867e-11,-8.19999980926514,7.04167369413413e-11,-0.4559954937232,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,118,9.82476322519688e-11,-8.14999961853027,8.31426198157166e-11,-0.45212397193551,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,119,1.05246866777264e-10,-8.10000038146973,1.3998682653537e-10,-0.448252523990957,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,120,1.08767717055258e-10,-8.05000019073486,7.04167369413413e-11,-0.444381002203268,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,121,1.1890605167153e-10,-8.0,2.02765918834844e-10,-0.440509480415578,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,122,1.27347549172541e-10,-7.94999980926514,1.68829305987519e-10,-0.436637958627889,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,123,1.32268251906709e-10,-7.90000009536743,9.84146178163203e-11,-0.432766473761768,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,124,1.426610773958e-10,-7.84999990463257,2.07855716875199e-10,-0.428894951974078,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,125,1.52290374755282e-10,-7.80000019073486,1.92587049181562e-10,-0.425023467107957,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,126,1.58398794081194e-10,-7.75,1.22167920484608e-10,-0.421151945320268,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,127,1.71336833609814e-10,-7.69999980926514,2.58759803482095e-10,-0.417280423532578,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,128,1.83511289497673e-10,-7.65000009536743,2.43490511021058e-10,-0.413408938666457,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,129,1.93310256690893e-10,-7.59999990463257,1.95978596265379e-10,-0.409537416878768,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,130,2.07945050068048e-10,-7.55000019073486,2.92697542371874e-10,-0.405665932012647,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,131,2.21264839783686e-10,-7.5,2.66394778097325e-10,-0.401794410224957,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,132,2.36663244557178e-10,-7.44999980926514,3.07966920669276e-10,-0.397922888437268,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,133,2.55115817360263e-10,-7.40000009536743,3.69053567803152e-10,-0.394051403571147,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,134,2.70768685250999e-10,-7.34999990463257,3.13056163600236e-10,-0.390179881783457,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,135,2.91087737247508e-10,-7.30000019073486,4.0638336527445e-10,-0.386308396917336,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,136,3.11491638038675e-10,-7.25,4.08076459135168e-10,-0.382436875129647,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,137,3.3304087265762e-10,-7.19999980926514,4.30983048309044e-10,-0.378565353341957,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,138,3.56626228548151e-10,-7.15000009536743,4.71709816955861e-10,-0.374693868475836,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,139,3.86871507052078e-10,-7.09999990463257,6.04903262555707e-10,-0.370822346688147,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,140,4.12620299039546e-10,-7.05000019073486,5.14978786481607e-10,-0.366950861822026,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,141,4.46556069899628e-10,-7.0,6.78712828117689e-10,-0.363079340034336,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,142,4.77523132147439e-10,-6.94999980926514,6.19338882365876e-10,-0.359207818246647,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,143,5.15108899978856e-10,-6.90000009536743,7.5171965800271e-10,-0.355336333380526,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,144,5.53670387315464e-10,-6.84999990463257,7.71226804735377e-10,-0.351464811592836,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,145,5.96049876122606e-10,-6.80000019073486,8.47594626118208e-10,-0.347593326726715,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,146,6.42798814176615e-10,-6.75,9.34975194432856e-10,-0.343721804939026,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,147,6.92093049536879e-10,-6.69999980926514,9.85880946367936e-10,-0.339850283151336,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,148,7.44441674971341e-10,-6.65000009536743,1.04697849954827e-09,-0.335978798285215,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,149,8.01965716057396e-10,-6.59999990463257,1.15047643300179e-09,-0.332107276497526,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,150,8.639441384517e-10,-6.55000019073486,1.23957554079422e-09,-0.328235791631404,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,151,9.32243393592103e-10,-6.5,1.36597989200829e-09,-0.324364269843715,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,152,1.00512409506592e-09,-6.44999980926514,1.45760846914138e-09,-0.320492748056026,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,153,1.08339259785595e-09,-6.40000009536743,1.56537901297105e-09,-0.316621263189904,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,154,1.16581821973938e-09,-6.34999990463257,1.64850614911671e-09,-0.312749741402215,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,155,1.25354671087763e-09,-6.30000019073486,1.75457986255151e-09,-0.308878256536094,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,156,1.34721422906381e-09,-6.25,1.87334321748635e-09,-0.305006734748405,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,157,1.45152967423456e-09,-6.19999980926514,2.08630094480859e-09,-0.301135212960715,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,158,1.56085089297875e-09,-6.15000009536743,2.18643688577591e-09,-0.297263728094594,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,159,1.67678992912812e-09,-6.09999990463257,2.31877187757467e-09,-0.293392206306905,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,160,1.79786208143184e-09,-6.05000019073486,2.42145690176203e-09,-0.289520721440783,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,161,1.92979410229555e-09,-6.0,2.63863035169803e-09,-0.285649199653094,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,162,2.06550176962139e-09,-5.94999980926514,2.71414299288307e-09,-0.281777677865405,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,163,2.20965135078188e-09,-5.90000009536743,2.88300811991461e-09,-0.277906192999283,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,164,2.3604611598671e-09,-5.84999990463257,3.01618467587291e-09,-0.274034671211594,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,165,2.51776155479888e-09,-5.80000019073486,3.14602590034022e-09,-0.270163186345473,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,166,2.68036459694088e-09,-5.75,3.25204843725963e-09,-0.266291664557784,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,167,2.8468281065841e-09,-5.69999980926514,3.32925749275499e-09,-0.262420142770094,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,168,3.01757618892395e-09,-5.65000009536743,3.41498118747621e-09,-0.258548657903973,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,169,3.19333004483724e-09,-5.59999990463257,3.51506370936179e-09,-0.254677136116284,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,170,3.37184125065448e-09,-5.55000019073486,3.57024454544805e-09,-0.250805651250162,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,171,3.54946205760598e-09,-5.5,3.55240258768946e-09,-0.246934129462473,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,172,3.73395447894609e-09,-5.44999980926514,3.68983435120119e-09,-0.243062607674784,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,173,3.91047239034492e-09,-5.40000009536743,3.53037842896406e-09,-0.239191122808662,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,174,4.08940747931297e-09,-5.34999990463257,3.57868812774911e-09,-0.235319601020973,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,175,4.26388879759543e-09,-5.30000019073486,3.48964633356569e-09,-0.231448116154852,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,176,4.44010961331287e-09,-5.25,3.52440286981886e-09,-0.227576594367162,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,177,4.6159058797457e-09,-5.19999980926514,3.51591191651695e-09,-0.223705072579473,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,178,4.79513850848434e-09,-5.15000009536743,3.58467308643685e-09,-0.219833587713352,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,179,4.98378849300707e-09,-5.09999990463257,3.77298529765783e-09,-0.215962065925663,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,180,5.18359533074886e-09,-5.05000019073486,3.99615962104456e-09,-0.212090581059541,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,181,5.4122497594733e-09,-5.0,4.57307112960686e-09,-0.208219059271852,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,182,5.69503422198636e-09,-4.94999980926514,5.65566767560126e-09,-0.204347537484163,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,183,6.06172845252217e-09,-4.90000009536743,7.33392657578075e-09,-0.200476052618041,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,184,6.56697318746069e-09,-4.84999990463257,1.01048561518032e-08,-0.196604530830352,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,185,7.28182447673476e-09,-4.80000019073486,1.42971075941872e-08,-0.192733045964231,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,186,8.3351183732816e-09,-4.75,2.10657975712966e-08,-0.188861524176541,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,187,9.93090232270788e-09,-4.69999980926514,3.19155572403366e-08,-0.184990002388852,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,188,1.23415269115412e-08,-4.65000009536743,4.82127676523363e-08,-0.181118517522731,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,189,1.60022377571067e-08,-4.59999990463257,7.32139376223027e-08,-0.177246995735041,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,190,2.14642277285293e-08,-4.55000019073486,1.09240424507174e-07,-0.17337551086892,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,191,2.9719315008947e-08,-4.5,1.65101115797579e-07,-0.169503989081231,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,192,4.19381755989434e-08,-4.44999980926514,2.44376279578403e-07,-0.165632467293542,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,193,5.99978093873688e-08,-4.40000009536743,3.61194742541402e-07,-0.16176098242742,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,194,8.66003304622609e-08,-4.34999990463257,5.32048391894297e-07,-0.157889460639731,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,195,1.24784136801281e-07,-4.30000019073486,7.63680496595264e-07,-0.15401797577361,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,196,1.78922704208162e-07,-4.25,1.08276721770847e-06,-0.15014645398592,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,197,2.56061326808776e-07,-4.19999980926514,1.54276656682488e-06,-0.146274932198231,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,198,3.64695523558112e-07,-4.15000009536743,2.17269636725504e-06,-0.14240344733211,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,199,5.12021358645143e-07,-4.09999990463257,2.94650546171429e-06,-0.13853192554442,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,200,7.23987113815383e-07,-4.05000019073486,4.23933936109921e-06,-0.134660440678299,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,201,1.01683951925224e-06,-4.0,5.85702576595704e-06,-0.13078891889061,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,202,1.42229600896826e-06,-3.95000004768372,8.10913752779651e-06,-0.126917415563704,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,203,1.97579765881528e-06,-3.90000009536743,1.10700435541566e-05,-0.123045912236799,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,204,2.73309819931455e-06,-3.84999990463257,1.51459530327598e-05,-0.11917439044911,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,205,3.75352306036802e-06,-3.79999995231628,2.04085166841476e-05,-0.115302887122205,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,206,5.08435596202617e-06,-3.75,2.66166834168102e-05,-0.111431383795299,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,207,6.96504139341414e-06,-3.70000004768372,3.76137444990215e-05,-0.107559880468394,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,208,9.46707223192789e-06,-3.65000009536743,5.00406644927714e-05,-0.103688377141489,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,209,1.28553319882485e-05,-3.59999990463257,6.7764936623694e-05,-0.0998168553537993,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,210,1.73595126398141e-05,-3.54999995231628,9.0083698941821e-05,-0.095945352026894,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,211,2.33638475037878e-05,-3.5,0.000120086811803184,-0.0920738486999887,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,212,3.13222953991499e-05,-3.45000004768372,0.000159169109702733,-0.0882023453730834,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,213,4.1837429307634e-05,-3.40000009536743,0.000210302878730137,-0.0843308420461781,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,214,5.50948388990946e-05,-3.34999990463257,0.000265147180372988,-0.0804593202584888,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,215,7.31337713659741e-05,-3.29999995231628,0.00036077899340325,-0.0765878169315834,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,216,9.68621607171372e-05,-3.25,0.000474568239606803,-0.0727163136046781,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,217,0.000127697785501368,-3.20000004768372,0.000616713083828052,-0.0688448102777728,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,218,0.000167737554875202,-3.15000009536743,0.000800796151175405,-0.0649733069508676,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,219,0.000219308494706638,-3.09999990463257,0.00103141486209326,-0.0611017851631782,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,220,0.00028566041146405,-3.04999995231628,0.00132703960071183,-0.0572302818362729,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,221,0.000370499648852274,-3.0,0.00169678636594605,-0.0533587785093676,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,222,0.000478847156045958,-2.95000004768372,0.00216695221044036,-0.0494872751824623,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,223,0.000610779621638358,-2.90000009536743,0.00263865182826246,-0.045615771855557,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,224,0.000784887932240963,-2.84999990463257,0.00348215292869285,-0.0417442500678677,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,225,0.00100211834069341,-2.79999995231628,0.0043446123123942,-0.0378727467409624,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,226,0.00127608003094792,-2.75,0.00547923903049973,-0.0340012434140571,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,227,0.00161719543393701,-2.70000004768372,0.00682231456604797,-0.0301297400871518,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,228,0.00204056804068387,-2.65000009536743,0.00846746021013637,-0.0262582367602465,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,229,0.00256296969018877,-2.59999990463257,0.0104479931341672,-0.0223867149725571,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,230,0.0032027477864176,-2.54999995231628,0.0127955741273872,-0.0185152116456518,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,231,0.00398323638364673,-2.5,0.0156097868312352,-0.0146437083187465,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,232,0.00492683751508594,-2.45000004768372,0.0188720406265646,-0.0107722049918413,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,233,0.00601421389728785,-2.40000009536743,0.0217475483841165,-0.00690070166493595,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,234,0.00736847706139088,-2.34999990463257,0.027085159960375,-0.0030291798772466,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,235,0.00895235221832991,-2.29999995231628,0.0316775333488306,0.000842323449658705,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,236,0.010813937522471,-2.25,0.0372317415897766,0.00471382677656398,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,237,0.012962275184691,-2.20000004768372,0.0429667942207281,0.00858533010346929,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,238,0.015411221422255,-2.15000009536743,0.0489789714612689,0.0124568334303746,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,239,0.0181630086153746,-2.09999990463257,0.0550355339184898,0.0163283552180639,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,240,0.0212120730429888,-2.04999995231628,0.0609813467086284,0.0201998585449692,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,241,0.0245355740189552,-2.0,0.0664700829101399,0.0240713618718745,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,242,0.028090737760067,-1.95000004768372,0.0711033426316668,0.0279428651987798,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,243,0.0318304300308228,-1.89999997615814,0.0747937384218143,0.0318143777560772,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,244,0.0356856398284435,-1.85000002384186,0.077104269484777,0.0356858810829825,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,245,0.0395573936402798,-1.79999995231628,0.0774349654651182,0.0395573936402798,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,246,0.0434286557137966,-1.75,0.0774253153088716,0.0434288969671851,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,247,0.0471976660192013,-1.70000004768372,0.0753802779963283,0.0473004002940904,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,248,0.0508071780204773,-1.64999997615814,0.0721901367567013,0.0511719128513877,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,249,0.0542077720165253,-1.60000002384186,0.0680119447822044,0.055043416178293,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,250,0.0573664121329784,-1.54999995231628,0.0631727119597741,0.0589149287355903,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,251,0.060266949236393,-1.5,0.0580107973916983,0.0627864320624956,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,252,0.0629003345966339,-1.45000004768372,0.0526677574327063,0.0666579353894009,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,253,0.0652744099497795,-1.39999997615814,0.0474814391401685,0.0705294479466982,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,254,0.0673950538039207,-1.35000002384186,0.0424129175309348,0.0744009512736035,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,255,0.069272018969059,-1.29999995231628,0.0375392496024376,0.0782724638309008,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,256,0.0709445476531982,-1.25,0.0334506055837684,0.0821439671578061,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,257,0.0724214315414429,-1.20000004768372,0.0295377059342441,0.0860154704847114,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,258,0.0737204849720001,-1.14999997615814,0.0259810314449814,0.0898869830420088,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,259,0.0748652443289757,-1.10000002384186,0.0228952089740839,0.0937584863689141,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,260,0.0758699104189873,-1.04999995231628,0.0200932930565457,0.0976299989262114,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,261,0.0767545849084854,-1.0,0.0176935066638056,0.101501502253117,
T转移特性曲线\vgs-id#T-30K.xlsx,T1-30K,T,1,T1,30,1,transfer,262,0.077530063688755,-0.949999988079071,0.0155095719076224,0.105373010195218,
