device_group,device_no,device_id,dose_krad_si,scan_no,point_no,GateV,DrainI,DrainI_smooth,GM_recalc
T,2,T2,20,1,42,-7.94999980926514,1.05672692818359e-11,1.1078063097782715e-11,8.190265228491613e-12
T,2,T2,20,1,43,-7.90000009536743,1.1627726559382298e-11,1.1493459965165535e-11,9.42727985630612e-12
T,2,T2,20,1,44,-7.84999990463257,1.20095322575509e-11,1.2020791251805813e-11,1.318079953517645e-11
T,2,T2,20,1,45,-7.80000019073486,1.1373235686562598e-11,1.2811536149493961e-11,1.6922352292510418e-11
T,2,T2,20,1,46,-7.75,1.47667711392074e-11,1.3713025923285083e-11,1.733854433355425e-11
T,2,T2,20,1,47,-7.69999980926514,1.48516199338644e-11,1.454539719697903e-11,1.237189204686822e-11
T,2,T2,20,1,48,-7.65000009536743,1.5275836151573698e-11,1.4950218025482695e-11,7.719611620423757e-12
T,2,T2,20,1,49,-7.59999990463257,1.5912132722562e-11,1.5317357263426792e-11,3.857232008645154e-12
T,2,T2,20,1,50,-7.55000019073486,1.45546907859284e-11,1.5335944182532417e-11,3.3806968038562196e-12
T,2,T2,20,1,51,-7.5,1.6209061870498e-11,1.5655429490982018e-11,5.4107140276372376e-12
T,2,T2,20,1,52,-7.44999980926514,1.46395395805854e-11,1.5877017649319702e-11,6.1967894888615865e-12
T,2,T2,20,1,53,-7.40000009536743,1.6336293429120003e-11,1.627510616562795e-11,9.433150464274954e-12
T,2,T2,20,1,54,-7.34999990463257,1.680292016637e-11,1.6820333199312547e-11,1.4838034875558775e-11
T,2,T2,20,1,55,-7.30000019073486,2.0154100610625398e-11,1.775890448682447e-11,2.2889776085783112e-11
T,2,T2,20,1,56,-7.25,1.6633250332631597e-11,1.9109312552432904e-11,2.7610221287805074e-11
T,2,T2,20,1,57,-7.19999980926514,2.02389216497068e-11,2.0519937148068347e-11,2.4587556681143013e-11
T,2,T2,20,1,58,-7.15000009536743,2.1384255477485697e-11,2.1568069332583562e-11,2.208886464086931e-11
T,2,T2,20,1,59,-7.09999990463257,2.3802154691665597e-11,2.2728822579535733e-11,2.1374880875764936e-11
T,2,T2,20,1,60,-7.05000019073486,2.57958931992874e-11,2.3705557136536024e-11,2.733139236982095e-11
T,2,T2,20,1,61,-7.0,2.3802154691665597e-11,2.5461966645435615e-11,3.059045611656753e-11
T,2,T2,20,1,62,-6.94999980926514,2.59231525134851e-11,2.6764614417525493e-11,3.055015921883803e-11
T,2,T2,20,1,63,-6.90000009536743,2.8001712060188298e-11,2.851697536488727e-11,3.322785442291766e-11
T,2,T2,20,1,64,-6.84999990463257,2.9740904183839195e-11,3.008739495568147e-11,3.386755533643263e-11
T,2,T2,20,1,65,-6.80000019073486,3.3431424295571294e-11,3.19037253233247e-11,4.126865256331478e-11
T,2,T2,20,1,66,-6.75,3.46616069180072e-11,3.4214260989253355e-11,3.8214112452367976e-11
T,2,T2,20,1,67,-6.69999980926514,3.6188718688379095e-11,3.572515114608825e-11,3.458244524293114e-11
T,2,T2,20,1,68,-6.65000009536743,3.6485620080739497e-11,3.767249805297047e-11,3.8063977071320324e-11
T,2,T2,20,1,69,-6.59999990463257,3.9539843621483296e-11,3.95315443808828e-11,4.1601948829473664e-11
T,2,T2,20,1,70,-6.55000019073486,4.208502990543649e-11,4.1832684752116425e-11,5.061778365296877e-11
T,2,T2,20,1,71,-6.5,4.3103104419017794e-11,4.459332230077223e-11,6.065981525796685e-11
T,2,T2,20,1,72,-6.44999980926514,4.925393426447039e-11,4.7898689417795825e-11,6.28433756245574e-11
T,2,T2,20,1,73,-6.40000009536743,5.03568575727087e-11,5.0877656982522586e-11,6.560999789446525e-11
T,2,T2,20,1,74,-6.34999990463257,5.5744159288551e-11,5.445968870116045e-11,7.232599763679314e-11
T,2,T2,20,1,75,-6.30000019073486,5.7653021245940295e-11,5.811024919478655e-11,7.672123452503066e-11
T,2,T2,20,1,76,-6.25,6.210706948728269e-11,6.213180837473017e-11,7.768895403692257e-11
T,2,T2,20,1,77,-6.19999980926514,6.38038788469686e-11,6.587917423446231e-11,8.286377271911639e-11
T,2,T2,20,1,78,-6.15000009536743,7.30089322331651e-11,7.041817019417994e-11,8.929490824624492e-11
T,2,T2,20,1,79,-6.09999990463257,7.419670433606029e-11,7.480865512654199e-11,9.439429178980182e-11
T,2,T2,20,1,80,-6.05000019073486,8.05172040152513e-11,7.985758409117236e-11,1.069905263177463e-10
T,2,T2,20,1,81,-6.0,8.48864312175124e-11,8.550770328782077e-11,1.207936061361616e-10
T,2,T2,20,1,82,-5.94999980926514,9.175840642861029e-11,9.193699078389156e-11,1.3119735477515455e-10
T,2,T2,20,1,83,-5.90000009536743,9.74426650479643e-11,9.862742376230535e-11,1.4469835442700304e-10
T,2,T2,20,1,84,-5.84999990463257,1.06265912735992e-10,1.0640682281162314e-10,1.583103620300836e-10
T,2,T2,20,1,85,-5.80000019073486,1.15937592859439e-10,1.1445844227084287e-10,1.655108004602214e-10
T,2,T2,20,1,86,-5.75,1.23785204309002e-10,1.2295789134339298e-10,1.7844846802278454e-10
T,2,T2,20,1,87,-5.69999980926514,1.32481248193983e-10,1.3230335714580836e-10,1.921788576260923e-10
T,2,T2,20,1,88,-5.65000009536743,1.4092274569499401e-10,1.421757537523161e-10,2.0469012588483932e-10
T,2,T2,20,1,89,-5.59999990463257,1.52545726050946e-10,1.5277235711917058e-10,2.2108070925976153e-10
T,2,T2,20,1,90,-5.55000019073486,1.63362740002171e-10,1.6428379486883917e-10,2.376756177205544e-10
T,2,T2,20,1,91,-5.5,1.78633774439163e-10,1.7653990332537232e-10,2.611189750620467e-10
T,2,T2,20,1,92,-5.44999980926514,1.89959825647179e-10,1.90395791984026e-10,2.912106252861845e-10
T,2,T2,20,1,93,-5.40000009536743,2.06206551833787e-10,2.0566092464104696e-10,3.088368729140368e-10
T,2,T2,20,1,94,-5.34999990463257,2.20629209346512e-10,2.212794531912955e-10,3.319810163830464e-10
T,2,T2,20,1,95,-5.30000019073486,2.37215302956173e-10,2.388589759161504e-10,3.645707428539912e-10
T,2,T2,20,1,96,-5.25,2.60418825392961e-10,2.577365050856277e-10,4.0345362519931476e-10
T,2,T2,20,1,97,-5.19999980926514,2.78913780960011e-10,2.7920449234142305e-10,4.403033398623739e-10
T,2,T2,20,1,98,-5.15000009536743,2.98978258816973e-10,3.017667866431299e-10,4.721188470478187e-10
T,2,T2,20,1,99,-5.09999990463257,3.28672006277841e-10,3.2641635192508283e-10,5.143555214736125e-10
T,2,T2,20,1,100,-5.05000019073486,3.5336022996546004e-10,3.5320226936152716e-10,5.535567465823264e-10
T,2,T2,20,1,101,-5.0,3.83605397447084e-10,3.8177199080121054e-10,6.044296397264661e-10
T,2,T2,20,1,102,-4.94999980926514,4.1126299588079e-10,4.136454639057789e-10,6.65324759375743e-10
T,2,T2,20,1,103,-4.90000009536743,4.47743869758099e-10,4.48304376721399e-10,7.170756644480073e-10
T,2,T2,20,1,104,-4.84999990463257,4.8626197513002e-10,4.853529847515864e-10,7.78751296691539e-10
T,2,T2,20,1,105,-4.80000019073486,5.2545967577089e-10,5.261793960915282e-10,8.514837798359655e-10
T,2,T2,20,1,106,-4.75,5.71572122964881e-10,5.70501314863279e-10,9.273162317162625e-10
T,2,T2,20,1,107,-4.69999980926514,6.192117929515461e-10,6.189113730062173e-10,9.98586480852032e-10
T,2,T2,20,1,108,-4.65000009536743,6.69693744903554e-10,6.703598387347751e-10,1.0722730559836076e-09
T,2,T2,20,1,109,-4.59999990463257,7.25690452174632e-10,7.261386176368997e-10,1.160696694199878e-09
T,2,T2,20,1,110,-4.55000019073486,7.871596152675411e-10,7.864293544274002e-10,1.2509150741887994e-09
T,2,T2,20,1,111,-4.5,8.51258952216938e-10,8.512300487638826e-10,1.3452218802730487e-09
T,2,T2,20,1,112,-4.44999980926514,9.196852723825091e-10,9.209520556161184e-10,1.4478351729713883e-09
T,2,T2,20,1,113,-4.40000009536743,9.959171265450101e-10,9.960133770583986e-10,1.5506376482482842e-09
T,2,T2,20,1,114,-4.34999990463257,1.0753731238821702e-09,1.0760157196748623e-09,1.6461579006612327e-09
T,2,T2,20,1,115,-4.30000019073486,1.1605985061891e-09,1.160628966154141e-09,1.7404241669312222e-09
T,2,T2,20,1,116,-4.25,1.2493024392767901e-09,1.2500580163074161e-09,1.830952525352217e-09
T,2,T2,20,1,117,-4.19999980926514,1.3449211744287502e-09,1.343724917142309e-09,1.9116699553260694e-09
T,2,T2,20,1,118,-4.15000009536743,1.44113376787658e-09,1.441224792966147e-09,1.987927571410707e-09
T,2,T2,20,1,119,-4.09999990463257,1.54073998004378e-09,1.5425175208622864e-09,2.0556398575298223e-09
T,2,T2,20,1,120,-4.05000019073486,1.64556424042672e-09,1.64678855426533e-09,2.1062339997179654e-09
T,2,T2,20,1,121,-4.0,1.7519581341218802e-09,1.7531407398058138e-09,2.1317744885245876e-09
T,2,T2,20,1,122,-3.95000004768372,1.86034565530235e-09,1.8599663058108853e-09,2.141530946804041e-09
T,2,T2,20,1,123,-3.90000009536743,1.9677153240138502e-09,1.9672936302539155e-09,2.1242260474269023e-09
T,2,T2,20,1,124,-3.84999990463257,2.0727515259721903e-09,2.0723892037823366e-09,2.0690285375842657e-09
T,2,T2,20,1,125,-3.79999995231628,2.1734609667589703e-09,2.1741967956651964e-09,1.98578058626657e-09
T,2,T2,20,1,126,-3.75,2.2696735602068e-09,2.2709670730302038e-09,1.869936521313583e-09
T,2,T2,20,1,127,-3.70000004768372,2.3629589396279e-09,2.3611902694654965e-09,1.720477306361118e-09
T,2,T2,20,1,128,-3.65000009536743,2.44207543076413e-09,2.443014639588815e-09,1.5376876153378376e-09
T,2,T2,20,1,129,-3.59999990463257,2.5174589080023704e-09,2.5149592038549966e-09,1.3296937283571437e-09
T,2,T2,20,1,130,-3.54999995231628,2.5771889067272e-09,2.5759842547054555e-09,1.0952578538791044e-09
T,2,T2,20,1,131,-3.5,2.6264830310651603e-09,2.6244848847909832e-09,8.43496825961837e-10
T,2,T2,20,1,132,-3.45000004768372,2.66071742416329e-09,2.6603338568595065e-09,5.839685978946404e-10
T,2,T2,20,1,133,-3.40000009536743,2.6844735323550102e-09,2.6828816888888603e-09,3.2919333249893654e-10
T,2,T2,20,1,134,-3.34999990463257,2.69626676541179e-09,2.6932531791392736e-09,9.327875460645791e-11
T,2,T2,20,1,135,-3.29999995231628,2.6942303943400202e-09,2.6922096321240926e-09,-1.2909391652568148e-10
T,2,T2,20,1,136,-3.25,2.6851099121927303e-09,2.6803437997980627e-09,-3.0523351388781827e-10
T,2,T2,20,1,137,-3.20000004768372,2.6639415118268103e-09,2.6616863098446493e-09,-4.2561034945246997e-10
T,2,T2,20,1,138,-3.15000009536743,2.6482454007492602e-09,2.6377828054421797e-09,-4.759446523317694e-10
T,2,T2,20,1,139,-3.09999990463257,2.6226225635639404e-09,2.614091777540749e-09,-4.014593546579051e-10
T,2,T2,20,1,140,-3.04999995231628,2.6100657191108204e-09,2.597636778043602e-09,-1.8680655789342128e-10
T,2,T2,20,1,141,-3.0,2.6211377512908e-09,2.5954111395666653e-09,2.2073591683573867e-10
T,2,T2,20,1,142,-2.95000004768372,2.6537603226017803e-09,2.6197103486761565e-09,9.514377336037147e-10
T,2,T2,20,1,143,-2.90000009536743,2.74746980721829e-09,2.6905548221908746e-09,2.1629249021587413e-09
T,2,T2,20,1,144,-2.84999990463257,2.9210174279370403e-09,2.8360035040385294e-09,4.047812571775424e-09
T,2,T2,20,1,145,-2.79999995231628,3.2163578467248e-09,3.0953361153679626e-09,6.957309377212074e-09
T,2,T2,20,1,146,-2.75,3.71816510913447e-09,3.5317337782589883e-09,1.1337784697272469e-08
T,2,T2,20,1,147,-2.70000004768372,4.53465665017916e-09,4.229113503839712e-09,1.8205234866311912e-08
T,2,T2,20,1,148,-2.65000009536743,5.8018376769553e-09,5.3522555287038035e-09,2.8743642128402705e-08
T,2,T2,20,1,149,-2.59999990463257,7.780474930996211e-09,7.103484823407444e-09,4.511374410720247e-08
T,2,T2,20,1,150,-2.54999995231628,1.08392548270331e-08,9.86363158205943e-09,7.008869731230966e-08
T,2,T2,20,1,151,-2.5,1.55297463777515e-08,1.4112347870459194e-08,1.0853151870289616e-07
T,2,T2,20,1,152,-2.45000004768372,2.28379999356321e-08,2.0716773101975987e-08,1.6806733971427382e-07
T,2,T2,20,1,153,-2.40000009536743,3.38036052482948e-08,3.0919065813737046e-08,2.600660790004748e-07
T,2,T2,20,1,154,-2.34999990463257,5.06626989249526e-08,4.6723444917269684e-08,4.004465914549376e-07
T,2,T2,20,1,155,-2.29999995231628,7.57757092628708e-08,7.096374201758832e-08,5.972504083310208e-07
T,2,T2,20,1,156,-2.25,1.13875557872234e-07,1.0644842879213313e-07,8.784501754762567e-07
T,2,T2,20,1,157,-2.20000004768372,1.70084547335136e-07,1.588086757896699e-07,1.286308675940943e-06
T,2,T2,20,1,158,-2.15000009536743,2.52715210535825e-07,2.3507917371427967e-07,1.881361747167174e-06
T,2,T2,20,1,159,-2.09999990463257,3.71151173794715e-07,3.469452893680919e-07,2.761715300914772e-06
T,2,T2,20,1,160,-2.04999995231628,5.39009590738715e-07,5.1125084881878e-07,4.02776267936091e-06
T,2,T2,20,1,161,-2.0,7.88040381394239e-07,7.497211731867937e-07,5.85269656075962e-06
T,2,T2,20,1,162,-1.95000004768372,1.14333863621141e-06,1.0965199467380543e-06,8.334581906117552e-06
T,2,T2,20,1,163,-1.89999997615814,1.65812650720909e-06,1.5831798959630919e-06,1.1746185829391689e-05
T,2,T2,20,1,164,-1.85000002384186,2.38630877902324e-06,2.271138329791891e-06,1.6599308445636696e-05
T,2,T2,20,1,165,-1.79999995231628,3.40444626090175e-06,3.2431118134249766e-06,2.3420529446792458e-05
T,2,T2,20,1,166,-1.75,4.83419262309326e-06,4.6131908836959225e-06,3.3034072814414074e-05
T,2,T2,20,1,167,-1.70000004768372,6.79056893204688e-06,6.546515944491424e-06,4.7042301723593465e-05
T,2,T2,20,1,168,-1.64999997615814,9.6094354375964e-06,9.317424174571456e-06,6.565272136048505e-05
T,2,T2,20,1,169,-1.60000002384186,1.35333966682083e-05,1.3111787205698248e-05,9.052003445979284e-05
T,2,T2,20,1,170,-1.54999995231628,1.89942638826324e-05,1.8369433267429092e-05,0.00012521817419270626
T,2,T2,20,1,171,-1.5,2.65713297267212e-05,2.5633602826443365e-05,0.00017301829702311104
T,2,T2,20,1,172,-1.45000004768372,3.6986981285736e-05,3.567124646942812e-05,0.0002384728248991884
T,2,T2,20,1,173,-1.39999997615814,5.06400720041711e-05,4.9480899995101116e-05,0.00032765427901117265
T,2,T2,20,1,174,-1.35000002384186,7.01339595252648e-05,6.843666991304404e-05,0.00044819778077556357
T,2,T2,20,1,175,-1.29999995231628,9.64737191679887e-05,9.430070522898457e-05,0.0006149498894024036
T,2,T2,20,1,176,-1.25,0.0001322912139585,0.00012993165022853496,0.0008291193800125429
T,2,T2,20,1,177,-1.20000004768372,0.0001804844505386,0.00017721256415924606,0.0011034318427970665
T,2,T2,20,1,178,-1.14999997615814,0.0002451308246236,0.0002402748984416279,0.0014706199473164742
T,2,T2,20,1,179,-1.10000002384186,0.0003311311884317,0.0003242745440343581,0.0019605119779141263
T,2,T2,20,1,180,-1.04999995231628,0.0004453104920685,0.0004363262098559535,0.002601627736971573
T,2,T2,20,1,181,-1.0,0.0005898067029193,0.0005844372937860807,0.003431117862974264
T,2,T2,20,1,182,-0.949999988079071,0.0007877544849179,0.0007794379293435103,0.004504923052241324
T,2,T2,20,1,183,-0.899999976158142,0.0010462009813636,0.0010349297064159491,0.005915893990992407
T,2,T2,20,1,184,-0.850000023841858,0.0013818143634125,0.0013710270207841508,0.007656864042921062
T,2,T2,20,1,185,-0.800000011920929,0.0018112392863258,0.001800615948327442,0.009791253647889504
T,2,T2,20,1,186,-0.75,0.0023647553753107,0.00235015261901478,0.012484254725102239
T,2,T2,20,1,187,-0.699999988079071,0.0030689826235175,0.003049041718485493,0.015834421237730014
T,2,T2,20,1,188,-0.649999976158142,0.0039572836831212,0.003933595120309805,0.019946396978987917
T,2,T2,20,1,189,-0.600000023841858,0.0050291223451495,0.005043680434189034,0.02491129094895482
T,2,T2,20,1,190,-0.550000011920929,0.0064087901264429,0.0064247236473134305,0.03073483587385413
T,2,T2,20,1,191,-0.5,0.0080953957512974,0.008117164754350037,0.03739613605586506
T,2,T2,20,1,192,-0.449999988079071,0.0101344054564834,0.010164338144493301,0.044863280230174093
T,2,T2,20,1,193,-0.400000005960464,0.0125604467466474,0.012603492276321945,0.05295411698536208
T,2,T2,20,1,194,-0.349999994039536,0.0154030062258244,0.01545974977601039,0.061296043883037415
T,2,T2,20,1,195,-0.300000011920929,0.0186489466577768,0.018733096050667385,0.06949366828509584
T,2,T2,20,1,196,-0.25,0.0223255045711994,0.022409116430316713,0.077121109613013
T,2,T2,20,1,197,-0.200000002980232,0.0263739582151175,0.026445207594175374,0.08361907868171792
T,2,T2,20,1,198,-0.150000005960464,0.0307210627943277,0.03077102380008,0.08839110831810121
T,2,T2,20,1,199,-0.100000001490116,0.0352702662348747,0.03528431858563488,0.09103046647519347
T,2,T2,20,1,200,-0.0500000007450581,0.0398928336799145,0.039874070916663625,0.09135377737258832
T,2,T2,20,1,201,0.0,0.0444807223975658,0.04441969645902144,0.08938232151622072
T,2,T2,20,1,202,0.0500000007450581,0.0488937348127365,0.04881230320147574,0.085389716385469
T,2,T2,20,1,203,0.100000001490116,0.0530218221247196,0.05295866822480892,0.07977884951294673
T,2,T2,20,1,204,0.150000005960464,0.056855458766222,0.05679018854539172,0.07307095278193587
T,2,T2,20,1,205,0.200000002980232,0.0603241883218288,0.06026576366492658,0.06577971012782591
T,2,T2,20,1,206,0.25,0.063413679599762,0.06336815916609671,0.05838752100714639
T,2,T2,20,1,207,0.300000011920929,0.0661337897181511,0.06610451617857813,0.051265300347196674
T,2,T2,20,1,208,0.349999994039536,0.0685085952281952,0.0684946891015923,0.04456476365455164
T,2,T2,20,1,209,0.400000005960464,0.0705650895833969,0.07056099208536426,0.0384564872891775
T,2,T2,20,1,210,0.449999988079071,0.0723377168178558,0.0723403377723307,0.033070238821534814
T,2,T2,20,1,211,0.5,0.0738630071282387,0.07386801562039745,0.02836999152188724
T,2,T2,20,1,212,0.550000011920929,0.0751719400286675,0.07517733760091273,0.024306339718845327
T,2,T2,20,1,213,0.600000023841858,0.0762859210371971,0.0762986501717903,0.020825414615840754
T,2,T2,20,1,214,0.649999976158142,0.0772488415241241,0.07725987850855581,0.017854328577036616
T,2,T2,20,1,215,0.699999988079071,0.0780757814645767,0.07808408222762601,0.015322189502938954
T,2,T2,20,1,216,0.75,0.0787855759263039,0.07879209782415916,0.013174015692534735
T,2,T2,20,1,217,0.800000011920929,0.0793954655528069,0.0794014841109725,0.011354205389704108
T,2,T2,20,1,218,0.850000023841858,0.0799224600195885,0.07992751863383493,0.009796361545460264
T,2,T2,20,1,219,0.899999976158142,0.0803744941949844,0.08038112000151973,0.008459928746787693
T,2,T2,20,1,220,0.949999988079071,0.0807698145508766,0.08077351113299415,0.007332385200112923
T,2,T2,20,1,221,1.0,0.0811104625463486,0.0811143586963487,0.006374282938245934
T,2,T2,20,1,222,1.04999995231628,0.0814083963632584,0.08141093925162654,0.005550948890889695
T,2,T2,20,1,223,1.10000002384186,0.0816669091582298,0.0816694536270242,0.004850255364213241
T,2,T2,20,1,224,1.14999997615814,0.0818930640816689,0.08189596497998675,0.0042479223103226715
T,2,T2,20,1,225,1.20000004768372,0.0820935219526291,0.08209424589202702,0.0037293687770503237
T,2,T2,20,1,226,1.25,0.0822666957974434,0.08226890200293172,0.003284720975247457
T,2,T2,20,1,227,1.29999995231628,0.0824208483099937,0.08242271767629633,0.0028982257416038104
T,2,T2,20,1,228,1.35000002384186,0.0825586915016174,0.08255872460373101,0.0025688447660127123
T,2,T2,20,1,229,1.39999997615814,0.0826784372329712,0.08267960225021391,0.0022827621517526042
T,2,T2,20,1,230,1.45000004768372,0.0827862694859505,0.08278700084119435,0.0020325101590303873
T,2,T2,20,1,231,1.5,0.0828812718391418,0.08288285334210321,0.0018097875241054329
T,2,T2,20,1,232,1.54999995231628,0.0829674825072289,0.08296797942101009,0.001616080943820597
T,2,T2,20,1,233,1.60000002384186,0.0830458998680115,0.08304446145440618,0.0014556596999697469
T,2,T2,20,1,234,1.64999997615814,0.083112858235836,0.08311354544335059,0.0013110243374863106
T,2,T2,20,1,235,1.70000004768372,0.0831739529967308,0.08317556390256617,0.0011815001445473206
T,2,T2,20,1,236,1.75,0.0832301080226898,0.08323169550000951,0.0010689141084856413
T,2,T2,20,1,237,1.79999995231628,0.083283856511116,0.08328245521147513,0.0009677276611220753
T,2,T2,20,1,238,1.85000002384186,0.0833288505673409,0.08332846827787699,0.0008809558250161276
T,2,T2,20,1,239,1.89999997615814,0.0833697989583015,0.08337055082435121,0.0008042685373363945
T,2,T2,20,1,240,1.95000004768372,0.083408884704113,0.08340889514187302,0.0007325000144635663
T,2,T2,20,1,241,2.0,0.0834435671567917,0.0834438008514598,0.0006670691790229277
T,2,T2,20,1,242,2.04999995231628,0.0834748297929764,0.08347560199615865,0.0006088260766485831
T,2,T2,20,1,243,2.09999990463257,0.0835044458508492,0.08350468340106248,0.0005590573569547175
T,2,T2,20,1,244,2.15000009536743,0.0835324376821518,0.08353150780106505,0.0005120752977463283
T,2,T2,20,1,245,2.20000004768372,0.083556592464447,0.08355589101572997,0.0004715841670905885
T,2,T2,20,1,246,2.25,0.0835782960057259,0.08357866617280034,0.0004379896581809817
T,2,T2,20,1,247,2.29999995231628,0.0835977122187614,0.08359968993977812,0.000402490299716618
T,2,T2,20,1,248,2.34999990463257,0.0836198031902313,0.08361891516438753,0.0003721772153267855
T,2,T2,20,1,249,2.40000009536743,0.0836367979645729,0.08363690770867288,0.00035094750526742935
T,2,T2,20,1,250,2.45000004768372,0.0836549252271652,0.08365400996936254,0.0003298265761608743
T,2,T2,20,1,251,2.5,0.0836694687604904,0.08366989033483427,0.000309394945866015
T,2,T2,20,1,252,2.54999995231628,0.0836841389536858,0.08368494943444293,0.00029045621188561466
T,2,T2,20,1,253,2.59999990463257,0.0836993008852005,0.08369893592832275,0.00027159919031150004
T,2,T2,20,1,254,2.65000009536743,0.0837121307849884,0.0837121093884495,0.0002577870876984134
T,2,T2,20,1,255,2.70000004768372,0.0837239325046539,0.0837247146766783,0.00024681608773424735
T,2,T2,20,1,256,2.75,0.0837375894188881,0.08373679097368471,0.00022834644553393346
T,2,T2,20,1,257,2.79999995231628,0.0837477669119835,0.08374754929945488,0.0002080110302876692
T,2,T2,20,1,258,2.84999990463257,0.0837567895650864,0.083757592056876,0.0001943359039969783
T,2,T2,20,1,259,2.90000009536743,0.0837687402963638,0.08376698291454583,0.00018244532816402703
T,2,T2,20,1,260,2.95000004768372,0.0837755277752876,0.08377583661835256,0.00017175792938428636
T,2,T2,20,1,261,3.0,0.0837825089693069,0.08378415869110414,0.0001656562627702085
T,2,T2,20,1,262,3.04999995231628,0.0837927535176277,0.08379240222883136,0.00016168035824160043
T,2,T2,20,1,263,3.09999990463257,0.0837997645139694,0.08380032671150928,0.00014900658115291066
T,2,T2,20,1,264,3.15000009536743,0.0838082656264305,0.08380730290374025,0.00014390161385524625
T,2,T2,20,1,265,3.20000004768372,0.0838153883814812,0.08381471689139237,0.00014528211836162264
T,2,T2,20,1,266,3.25,0.0838216468691826,0.08382183110172123,0.0001320258034728239
T,2,T2,20,1,267,3.29999995231628,0.0838276445865631,0.08382791945914869,0.00012661448851625234
T,2,T2,20,1,268,3.34999990463257,0.0838327258825302,0.08383449253849795,0.0001271255005119709
T,2,T2,20,1,269,3.40000009536743,0.0838420987129211,0.08384063202531766,0.00011985881558662648
T,2,T2,20,1,270,3.45000004768372,0.0838467627763748,0.08384647843859991,0.00011422931926663438
T,2,T2,20,1,271,3.5,0.0838508754968643,0.08385205494635056,0.00011323799165352533
T,2,T2,20,1,272,3.54999995231628,0.0838598534464836,0.08385780222696604,0.00010764952985653498
T,2,T2,20,1,273,3.59999990463257,0.0838619768619537,0.08386281988906996,9.666725489121397e-05
T,2,T2,20,1,274,3.65000009536743,0.0838665366172791,0.08386746896452585,9.547272658372297e-05
T,2,T2,20,1,275,3.70000004768372,0.0838723182678223,0.08387236717419774,9.353266340439426e-05
T,2,T2,20,1,276,3.75,0.083878368139267,0.08387682222194631,8.772259438338814e-05
T,2,T2,20,1,277,3.79999995231628,0.0838796123862267,0.0838811394252702,8.804441114385053e-05
T,2,T2,20,1,278,3.84999990463257,0.0838862881064415,0.08388562665466412,8.293616462684561e-05
T,2,T2,20,1,279,3.90000009536743,0.0838894173502922,0.08388943305035043,7.531362211121717e-05
T,2,T2,20,1,280,3.95000004768372,0.0838928297162056,0.0838931580280371,7.108572728853346e-05
T,2,T2,20,1,281,4.0,0.0838980302214623,0.08389654161630003,7.08618518251436e-05
T,2,T2,20,1,282,4.05000019073486,0.0838990285992622,0.0839002442248776,6.919420425699485e-05
T,2,T2,20,1,283,4.09999990463257,0.0839030891656876,0.08390346103475947,7.021956207253766e-05
T,2,T2,20,1,284,4.15000009536743,0.0839078724384308,0.08390726617999869,7.288877359790114e-05
T,2,T2,20,1,285,4.19999980926514,0.0839094743132591,0.08391074990823298,6.944139002029726e-05
T,2,T2,20,1,286,4.25,0.0839147493243217,0.08391421031215553,6.775070179265708e-05
T,2,T2,20,1,287,4.30000019073486,0.0839179381728172,0.08391752500425709,6.34287882986806e-05
T,2,T2,20,1,288,4.34999990463257,0.0839216932654381,0.08392055318766842,5.462415327472936e-05
T,2,T2,20,1,289,4.40000009536743,0.0839223265647888,0.08392298740871049,5.2944889416761676e-05
T,2,T2,20,1,290,4.44999980926514,0.0839259922504425,0.08392584766749761,5.035197068570252e-05
T,2,T2,20,1,291,4.5,0.0839270427823067,0.08392802259444106,4.928687885652483e-05
T,2,T2,20,1,292,4.55000019073486,0.0839313864707947,0.08393077637418471,5.4627565824416635e-05
T,2,T2,20,1,293,4.59999990463257,0.083932101726532,0.08393348534624087,5.4483939314620145e-05
T,2,T2,20,1,294,4.65000009536743,0.0839376524090767,0.08393622476321028,5.175498357923303e-05
T,2,T2,20,1,295,4.69999980926514,0.0839379578828812,0.08393866084255566,5.1329314201375986e-05
T,2,T2,20,1,296,4.75,0.0839428827166557,0.08394135769222194,4.8260300443581094e-05
T,2,T2,20,1,297,4.80000019073486,0.0839427188038826,0.08394348689100986,4.27014206915155e-05
T,2,T2,20,1,298,4.84999990463257,0.0839447528123856,0.0839456278301066,3.8459662681566975e-05
T,2,T2,20,1,299,4.90000009536743,0.0839478522539139,0.0839473328494528,3.685177926049388e-05
T,2,T2,20,1,300,4.94999980926514,0.0839502438902855,0.08394931300189415,3.7802110894658014e-05
T,2,T2,20,1,301,5.0,0.0839504450559616,0.08395111305521945,4.2159531287166985e-05
T,2,T2,20,1,302,5.05000019073486,0.0839530229568481,0.08395352897110545,4.3356815564887796e-05
T,2,T2,20,1,303,5.09999990463257,0.0839553475379944,0.08395544873737257,4.044086744092734e-05
T,2,T2,20,1,304,5.15000009536743,0.0839573666453362,0.08395757305594337,4.145704003744033e-05
T,2,T2,20,1,305,5.19999980926514,0.0839602947235107,0.08395959443840414,3.9507575017139196e-05
T,2,T2,20,1,306,5.25,0.0839620530605316,0.08396152380879968,3.5835071892975634e-05
T,2,T2,20,1,307,5.30000019073486,0.0839624628424644,0.08396317795926343,3.465862069307324e-05
T,2,T2,20,1,308,5.34999990463257,0.0839659720659256,0.08396498966606095,3.264993361717927e-05
T,2,T2,20,1,309,5.40000009536743,0.0839653387665749,0.08396644294609304,3.0625577475573706e-05
