source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,DrainV,GateI,GateV
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,134,0.00999990850687027,133.0,-1.30944005638511e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,135,0.00999991502612829,134.0,-1.34516731087331e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,136,0.0099999001249671,135.0,-1.42124589874726e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,137,0.00999989826232195,136.0,-1.37290845358962e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,138,0.00999989733099937,137.0,-1.33423883053041e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,139,0.00999989919364452,138.0,-1.29514898805638e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,140,0.0099999075755477,139.0,-1.29935201487186e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,141,0.0099999038502574,140.0,-1.33255767531537e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,142,0.00999990664422512,141.0,-1.27665461535642e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,143,0.00999989360570908,142.0,-1.33802163793106e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,144,0.00999989826232195,143.0,-1.34516731087331e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,145,0.0099998926743865,144.0,-1.36828492980356e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,146,0.00999990664422512,145.0,-1.34810967944432e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,147,0.00999990198761225,146.0,-1.27077043332591e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,148,0.0099999075755477,147.0,-1.28800331511414e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,149,0.0099998852238059,148.0,-1.33213745590055e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,150,0.00999989360570908,149.0,-1.25647936499718e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,T,2,T2,10,1,output,151,0.00999988429248333,150.0,-1.28043742275707e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,1,-1.40354117217356e-11,0.0,6.56572518575871e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,2,2.27847740674747e-11,1.0,2.39192110562669e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,3,3.72498420997402e-11,2.0,5.90839044356528e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,4,4.92121621231689e-11,3.0,-1.88439264192652e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,5,4.20008194890187e-11,4.0,-6.02036753782897e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,6,4.64548677303611e-11,5.0,-8.03791477821392e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,7,4.98484586941572e-11,6.0,-8.73144889723676e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,8,5.4005550031988e-11,7.0,-9.37454558425088e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,9,6.13441519803359e-11,8.0,-9.47542044826832e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,10,7.06764369251545e-11,9.0,-9.53847001383679e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,11,7.52577444806946e-11,10.0,-1.01017028075745e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,12,7.84816378551767e-11,11.0,-9.91676185613244e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,13,7.99663113504323e-11,12.0,-9.85791448471218e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,14,7.85240483747174e-11,13.0,-9.41657307684807e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,15,8.55657211751293e-11,14.0,-9.74862968128321e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,16,8.30629454107168e-11,15.0,-9.62673829540961e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,17,8.79412098697685e-11,16.0,-9.60992396770166e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,18,9.44738176578142e-11,17.0,-9.95038496043321e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,19,9.36678234975119e-11,18.0,-9.79066272499551e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,20,9.93520821168659e-11,19.0,-9.21902554296139e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,21,9.85885262316799e-11,20.0,-9.30308607927088e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,22,9.96065729896856e-11,21.0,-9.05089891922728e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,23,1.08175329804894e-10,22.0,-9.13916164968498e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,24,1.0898129620962e-10,23.0,-9.35773125654293e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,25,1.10465969704876e-10,24.0,-9.18539688754549e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,26,1.11611331288231e-10,25.0,-9.09713415708779e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,27,1.13392933931422e-10,26.0,-9.3871521666955e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,28,1.13350523411881e-10,27.0,-8.24807999677546e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,29,1.13392933931422e-10,28.0,-8.77348194094907e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,30,1.24803778422944e-10,29.0,-9.44599953811576e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,31,1.19967979994584e-10,30.0,-9.67297353327012e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,32,1.2314943509395e-10,31.0,-9.01306806966318e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,33,1.22088950060828e-10,32.0,-9.31569821283063e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,34,1.27561072815752e-10,33.0,-9.39976430025524e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,35,1.2607637156492e-10,34.0,-8.71464012064394e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,36,1.29682042881996e-10,35.0,-9.46701050885679e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,37,1.3061526860092e-10,36.0,-9.49223477597627e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,38,1.31972710537553e-10,37.0,-8.59274318365522e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,39,1.36257061189582e-10,38.0,-9.08872421767626e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,40,1.41389844277029e-10,39.0,-9.67717572741833e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,41,1.30063820824589e-10,40.0,-9.33251254053857e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,42,1.49364742796365e-10,41.0,-9.25685639252549e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,43,1.47455825327825e-10,42.0,-1.02614250430122e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,44,1.49110196412394e-10,43.0,-8.97103502595087e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,45,1.48092149654389e-10,44.0,-8.99625374195523e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,46,1.43256323470453e-10,45.0,-9.24844645311396e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,47,1.50382789554371e-10,46.0,-8.62637183907111e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,48,1.52461349101074e-10,47.0,-9.18539688754549e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,49,1.48855677783999e-10,48.0,-9.37454558425088e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,50,1.58442509112788e-10,49.0,-8.79029626865702e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,51,1.58315249798591e-10,50.0,-9.23163212540601e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,52,1.55091356424109e-10,51.0,-9.29888388512268e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,53,1.61836072321009e-10,52.0,-9.30308607927088e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,54,1.59121216203317e-10,53.0,-8.87856455022984e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,55,1.66459818151665e-10,54.0,-9.45860612056038e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,56,1.69429165142176e-10,55.0,-9.66036139971038e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,57,1.60860436082544e-10,56.0,-9.19380127584191e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,58,1.70404829136217e-10,57.0,-9.47962264241653e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,59,1.71125946746287e-10,58.0,-9.42918521040781e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,60,1.6790208112738e-10,59.0,-9.21482334881318e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,61,1.78888737156768e-10,60.0,-9.101336351236e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,62,1.71889502631473e-10,61.0,-8.97943941424728e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,63,1.81561182754919e-10,62.0,-9.29888388512268e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,64,1.8953605351868e-10,63.0,-8.76927974680086e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,65,1.79312925618902e-10,64.0,-9.17699249924908e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,66,1.81306664126524e-10,65.0,-9.21062115466498e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,67,1.90469279237604e-10,66.0,-9.24424425896575e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,68,1.87118126548924e-10,67.0,-9.37874777839909e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,69,2.02855787723166e-10,68.0,-9.18539688754549e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,70,1.96747368397254e-10,69.0,-9.52585788027704e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,71,1.92335730675453e-10,70.0,-9.37034339010268e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,72,2.14012141341868e-10,71.0,-8.89537887793779e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,73,2.09473244305869e-10,72.0,-9.64355262311756e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,74,2.09685324659148e-10,73.0,-9.20641340940165e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,75,2.18890378045344e-10,74.0,-9.09292641182446e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,76,2.15539225356665e-10,75.0,-9.40396649440345e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,77,2.26525909141628e-10,76.0,-9.14757158909651e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,78,2.32634314589752e-10,77.0,-9.50063916427268e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,79,2.33652375225546e-10,78.0,-9.31149601868242e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,80,2.4463905901051e-10,79.0,-9.815886992115e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,81,2.49135517771393e-10,80.0,-9.49643697012448e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,82,2.54819748635171e-10,81.0,-9.33671473468678e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,83,2.68648547852024e-10,82.0,-9.28627730267806e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,84,2.78065653835924e-10,83.0,-9.32410815224216e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,85,2.91894453052777e-10,84.0,-9.29888388512268e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,86,3.03984032390403e-10,85.0,-9.44179734396755e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,87,3.14504089438117e-10,86.0,-9.101336351236e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,88,3.35798694406364e-10,87.0,-8.89117113267446e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,89,3.58578000625442e-10,88.0,-9.66456914497371e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,90,3.72873371068394e-10,89.0,-9.62673829540961e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,91,4.25303958717649e-10,90.0,-9.29468169097447e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,92,4.56439913643081e-10,91.0,-8.92479978809035e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,93,5.21641618789204e-10,92.0,-9.92936843857706e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,94,6.58791021734828e-10,93.0,-9.55948653569294e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,95,8.93637663867963e-10,94.0,-9.20221121525344e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,96,1.59830471080369e-09,95.0,-8.98784935365882e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,97,4.64863791904691e-09,96.0,-9.28627730267806e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,98,2.04773243694945e-07,97.0,-8.9416141157983e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,99,2.26973734243074e-05,98.0,-7.42004235831928e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,100,0.000403285754146054,99.0,-5.3940851785228e-11,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,101,0.00999985169619322,100.0,1.33303967864151e-09,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,102,0.00999988149851561,101.0,-2.00255173554709e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,103,0.00999989546835423,102.0,-1.74783632012065e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,104,0.0099998926743865,103.0,-1.70832625823181e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,105,0.00999990105628967,104.0,-1.70202130167496e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,106,0.0099999075755477,105.0,-1.6276241465718e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,107,0.00999991502612829,106.0,-1.62384133917115e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,108,0.00999991502612829,107.0,-1.54734253188238e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,109,0.00999990478157997,108.0,-1.52548584875234e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,110,0.00999990478157997,109.0,-1.58517171611194e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,111,0.0099999001249671,110.0,-1.51455736840944e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,112,0.00999991688877344,111.0,-1.51918089219549e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,113,0.00999991130083799,112.0,-1.46075596063611e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,114,0.00999992247670889,113.0,-1.50068679705129e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,115,0.0099999001249671,114.0,-1.44730588624853e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,116,0.00999991036951542,115.0,-1.39308425906037e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,117,0.00999989919364452,116.0,-1.45487177860559e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,118,0.00999991223216057,117.0,-1.44646489230738e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,119,0.00999991036951542,118.0,-1.4431025818773e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,120,0.00999992527067661,119.0,-1.37206801475998e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,121,0.00999990105628967,120.0,-1.38383693393251e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,122,0.0099999075755477,121.0,-1.34012356767244e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,123,0.00999989453703165,122.0,-1.37290845358962e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,124,0.00999991036951542,123.0,-1.36996664013012e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,125,0.00999991130083799,124.0,-1.33297789473019e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,126,0.00999991968274117,125.0,-1.39770778284642e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,127,0.00999990478157997,126.0,-1.297250640242e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,128,0.00999990664422512,127.0,-1.31364308320059e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,129,0.00999989733099937,128.0,-1.21822996135279e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,130,0.0099999075755477,129.0,-1.29514898805638e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,131,0.00999990850687027,130.0,-1.29767085965682e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,132,0.00999991130083799,131.0,-1.28169863611305e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,133,0.0099999075755477,132.0,-1.29893179545704e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,134,0.0099999001249671,133.0,-1.30901955941454e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,135,0.0099998963996768,134.0,-1.34432659448791e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,136,0.00999989826232195,135.0,-1.27077043332591e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,137,0.00999991130083799,136.0,-1.24555088465428e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,138,0.0099999038502574,137.0,-1.26110261122747e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,139,0.0099999075755477,138.0,-1.27833604812722e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,140,0.0099998926743865,139.0,-1.22873794472511e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,141,0.0099999001249671,140.0,-1.30019273125725e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,142,0.0099998889490962,141.0,-1.26866850358454e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,143,0.00999990850687027,142.0,-1.21444687639638e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,144,0.00999989919364452,143.0,-1.24891347264011e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,145,0.0099999075755477,144.0,-1.27119065274073e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,146,0.00999988242983818,145.0,-1.2762343959416e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,147,0.00999989360570908,146.0,-1.21276572118134e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,148,0.00999988801777363,147.0,-1.16190640442326e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,149,0.00999990664422512,148.0,-1.18670573368007e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,150,0.0099998963996768,149.0,-1.19511206486678e-10,-20.0
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,T,3,T3,10,1,output,151,0.0099999075755477,150.0,-1.20225773780902e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,1,2.27841079336599e-11,0.0,6.48460118934935e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,2,4.4502956875192e-11,1.0,2.28137508884174e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,3,6.41432185144453e-11,2.0,4.899602945585e-11,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,4,8.20867263051639e-11,3.0,-2.96042634850835e-11,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,5,8.71770988730702e-11,4.0,-7.27714000170465e-11,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,6,9.14614495250987e-11,5.0,-9.3703489412178e-11,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,7,9.37097344166915e-11,6.0,-1.06733510918389e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,8,1.02999608841969e-10,7.0,-1.11188891427361e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,9,1.1407114142159e-10,8.0,-1.05346398271422e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,10,1.17888865336369e-10,9.0,-1.11314957251807e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,11,1.2874831756271e-10,10.0,-1.08708986257255e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,12,1.25651683502426e-10,11.0,-1.132905158574e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,13,1.32905464411692e-10,12.0,-1.15097875674763e-10,-20.0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,T,1,T1,20,1,output,14,1.40837896900337e-10,13.0,-1.11230913368843e-10,-20.0
